edad,coste,antig_c,expos,nsin,marca,alarma,sexo,zona,uso
52,0,14,0.3233,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
52,0,14,0.5973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
53,61.56,15,0.7699,1,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
32,0,11,0.389,0,BMW,si,M,Rural,Trabajo - uso ocasional
32,0,11,0.6055,0,BMW,si,M,Rural,Trabajo - uso ocasional
33,2413.35,12,0.9973,1,BMW,si,M,Rural,Trabajo - uso ocasional
34,0,13,0.5452,0,BMW,si,M,Rural,Trabajo - uso ocasional
59,0,26,0.0274,0,RENAULT,si,M,Semi urbano,Trabajo - uso cotidiano
59,0,26,0.4986,0,RENAULT,si,M,Semi urbano,Trabajo - uso cotidiano
59,0,26,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso cotidiano
44,0,10,0.2164,0,SUBARU,no,M,Urbano,Trabajo - uso cotidiano
44,4632.65,10,0.7808,1,SUBARU,no,M,Urbano,Trabajo - uso cotidiano
46,0,12,0.5808,0,SUBARU,no,M,Semi urbano,Trabajo - uso cotidiano
47,0,13,0.9973,0,SUBARU,no,M,Semi urbano,Trabajo - uso cotidiano
48,0,14,1,0,SUBARU,no,M,Semi urbano,Trabajo - uso cotidiano
49,0,15,0.9973,0,SUBARU,no,M,Semi urbano,Trabajo - uso cotidiano
52,0,18,1,0,SUBARU,no,M,Semi urbano,Trabajo - uso cotidiano
48,0,27,0.9123,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
49,0,28,0.0849,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
50,0,29,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
51,0,30,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
53,0,32,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
54,0,33,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
61,0,31,0.5808,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
61,0,31,0.4137,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
62,0,32,0.3863,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
63,0,33,0.9973,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
51,0,30,0.4247,0,AUDI,si,M,Semi urbano,Trabajo - uso ocasional
49,0,13,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
52,4724.73,16,1,1,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
67,0,35,0.5836,0,GM,si,M,Rural,Trabajo - uso cotidiano
68,0,36,0.9973,0,GM,si,M,Rural,Trabajo - uso cotidiano
69,0,37,0.9973,0,GM,si,M,Rural,Trabajo - uso cotidiano
71,0,39,0.1945,0,GM,no,M,Rural,Trabajo - uso cotidiano
71,2155.17,39,1,1,GM,no,M,Rural,Trabajo - uso cotidiano
72,0,40,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
73,0,41,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
74,0,42,0.9973,0,GM,no,M,Rural,Trabajo - uso cotidiano
28,0,10,0.4685,0,RENAULT,si,M,Rural,Trabajo - uso ocasional
29,0,11,0.9973,0,GM,si,M,Rural,Trabajo - uso ocasional
30,0,12,0.6356,0,GM,si,M,Rural,Trabajo - uso ocasional
37,0,16,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
38,0,17,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
39,0,18,0.9973,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
40,0,19,1,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
41,16085.36,20,0.1452,1,GM,si,F,Semi urbano,Trabajo - uso ocasional
42,0,21,0.2466,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso ocasional
42,0,20,1,0,NISSAN,si,M,Urbano,Trabajo - uso ocasional
44,0,22,0.9973,0,NISSAN,si,M,Urbano,Trabajo - uso ocasional
45,0,23,0.3534,0,NISSAN,si,M,Urbano,Trabajo - uso ocasional
45,0,23,0.0082,0,NISSAN,no,M,Urbano,Trabajo - uso ocasional
47,0,25,0.0219,0,NISSAN,no,M,Urbano,Trabajo - uso ocasional
47,0,25,0.4877,0,NISSAN,no,M,Urbano,Trabajo - uso ocasional
48,0,26,0.9973,0,NISSAN,no,M,Urbano,Trabajo - uso ocasional
49,0,27,0.2822,0,NISSAN,no,M,Urbano,Trabajo - uso ocasional
49,0,27,0.7123,0,NISSAN,no,M,Rural,Trabajo - uso ocasional
32,0,18,1,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
33,0,19,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
34,0,20,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
35,0,21,0.6137,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
36,0,22,0.3808,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
37,690.96,23,0.9973,1,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
38,0,24,0.9973,0,PEUGEOT,no,F,Semi urbano,Trabajo - uso ocasional
34,0,16,0.4219,0,RENAULT,no,M,Semi urbano,Trabajo - uso ocasional
61,0,23,0.6027,0,VOLVO,si,F,Rural,Trabajo - uso ocasional
61,0,23,0.3918,0,VOLVO,si,F,Rural,Trabajo - uso ocasional
62,0,24,0.2932,0,VOLVO,si,F,Rural,Trabajo - uso ocasional
36,0,15,0.3425,0,MAZDA,no,M,Rural,Trabajo - uso ocasional
36,2366.79,15,0.6548,1,MAZDA,no,M,Rural,Trabajo - uso ocasional
37,2902.52,16,0.9973,1,MAZDA,no,M,Rural,Trabajo - uso ocasional
38,0,17,0.0849,0,MAZDA,no,M,Rural,Trabajo - uso ocasional
38,0,17,0.9096,0,MAZDA,no,M,Rural,Trabajo - uso ocasional
41,42372.67,20,0.9973,1,MAZDA,no,M,Rural,Trabajo - uso ocasional
42,0,21,0.9973,0,MAZDA,no,M,Rural,Trabajo - uso ocasional
43,0,22,0.9973,0,MAZDA,no,M,Rural,Trabajo - uso ocasional
44,0,23,1,0,MAZDA,no,M,Rural,Trabajo - uso ocasional
47,0,27,0.8959,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
48,0,28,0.0849,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
48,720.43,28,0.9973,1,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
50,38.48,30,0.2932,1,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
51,0,31,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
52,0,32,0.7918,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso ocasional
27,0,4,0.6247,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
36,0,17,1,0,VOLVO,si,M,Rural,Trabajo - uso ocasional
38,0,19,0.9973,0,VOLVO,si,M,Rural,Trabajo - uso ocasional
39,0,20,0.9973,0,VOLVO,si,M,Rural,Trabajo - uso ocasional
40,0,21,1,0,VOLVO,si,M,Rural,Trabajo - uso ocasional
41,0,22,0.9973,0,VOLVO,si,M,Rural,Trabajo - uso ocasional
42,0,23,0.3507,0,VOLVO,si,M,Rural,Trabajo - uso ocasional
46,0,27,1,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
47,0,28,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
48,0,29,0.9973,0,NISSAN,si,M,Rural,Trabajo - uso ocasional
31,0,5,0.8767,0,GM,si,F,Semi urbano,Trabajo - uso ocasional
26,0,5,1,0,AUDI,si,M,Rural,Trabajo - uso ocasional
27,0,6,0.9973,0,AUDI,si,M,Rural,Trabajo - uso ocasional
30,0,9,0.0027,0,AUDI,si,M,Rural,Trabajo - uso ocasional
55,0,36,0.9973,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
56,0,37,0.9973,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
57,0,38,1,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
58,0,39,0.9973,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
59,2745.96,40,0.9973,1,RENAULT,si,M,Rural,Trabajo - uso cotidiano
61,0,42,1,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
58,0,28,0.3534,0,LANCIA,no,M,Rural,Ocio
47,3801.23,22,0.9973,2,NISSAN,no,M,Rural,Trabajo - uso cotidiano
48,87403.14,23,0.9973,1,NISSAN,no,M,Rural,Trabajo - uso cotidiano
50,0,25,0.9973,0,NISSAN,no,M,Rural,Trabajo - uso cotidiano
51,0,26,0.9973,0,NISSAN,no,M,Rural,Trabajo - uso cotidiano
52,0,27,0.9973,0,NISSAN,no,M,Rural,Trabajo - uso cotidiano
61,0,29,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
62,0,30,0.3534,0,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
54,0,27,1,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
56,0,29,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
57,0,30,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
58,0,31,1,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
59,0,32,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
60,0,33,0.9973,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
62,0,35,1,0,HONDA,si,M,Semi urbano,Trabajo - uso ocasional
65,0,21,0.9973,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
67,0,23,0.9973,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
68,0,24,1,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
69,0,25,0.9973,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
70,0,26,0.3425,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
70,0,26,0.6521,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
71,0,27,0.9973,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
72,0,28,1,0,SUZUKI,si,F,Semi urbano,Trabajo - uso cotidiano
44,0,25,0.9973,0,SAAB,no,M,Rural,Trabajo - uso ocasional
45,0,26,1,0,SAAB,no,M,Rural,Trabajo - uso ocasional
46,2497.47,27,0.9973,1,SAAB,no,M,Rural,Trabajo - uso ocasional
47,3743.03,28,0.9973,1,SAAB,no,M,Rural,Trabajo - uso ocasional
48,0,29,0.9973,0,SAAB,no,M,Rural,Trabajo - uso ocasional
49,0,30,1,0,SAAB,no,M,Rural,Trabajo - uso ocasional
44,221.25,20,0.4219,1,FORD,no,F,Rural,Trabajo - uso ocasional
63,0,20,0.5863,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
63,2247.99,20,0.411,1,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
66,0,23,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
67,0,24,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
68,0,25,0.4795,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
68,0,25,0.5151,0,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
70,3000.81,27,0.9973,1,MAZDA,no,M,Semi urbano,Trabajo - uso cotidiano
69,0,28,1,0,NISSAN,si,M,Semi urbano,Trabajo - uso cotidiano
70,0,29,0.9973,0,NISSAN,si,M,Semi urbano,Trabajo - uso cotidiano
75,0,34,0.9973,0,NISSAN,si,M,Semi urbano,Trabajo - uso cotidiano
37,0,18,1,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
39,0,20,0.9973,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
40,0,21,0.9973,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
41,0,22,1,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
43,0,24,0.9973,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
44,0,25,0.9973,0,RENAULT,no,F,Rural,Trabajo - uso ocasional
61,0,25,1,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
62,0,26,0.9973,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
63,0,27,0.9973,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
66,0,30,0.0877,0,PEUGEOT,si,F,Semi urbano,Trabajo - uso cotidiano
68,0,32,0.9973,0,VOLKSWAGEN,no,F,Semi urbano,Trabajo - uso cotidiano
46,0,26,1,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
47,0,27,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
48,0,28,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
50,0,30,1,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
51,0,31,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
53,0,33,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso cotidiano
34,2283.16,15,0.9973,1,BMW,si,M,Rural,Trabajo - uso ocasional
36,0,17,0.9973,0,BMW,si,M,Rural,Trabajo - uso ocasional
37,0,18,1,0,BMW,si,M,Rural,Trabajo - uso ocasional
39,0,20,0.1479,0,BMW,si,M,Rural,Trabajo - uso ocasional
40,3226.47,21,0.9973,1,VOLKSWAGEN,si,M,Rural,Trabajo - uso ocasional
53,0,21,0.5068,0,PEUGEOT,si,M,Semi urbano,Trabajo - uso ocasional
53,0,21,0.4877,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
39,0,20,0.3589,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
56,0,24,0.6027,0,AUDI,no,M,Semi urbano,Ocio
53,0,22,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
54,0,23,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
56,0,25,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
57,0,26,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
58,0,27,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
36,0,9,0.011,0,NISSAN,no,F,Semi urbano,Trabajo - uso ocasional
37,0,10,1,0,NISSAN,no,F,Semi urbano,Trabajo - uso ocasional
39,0,12,0.6137,0,NISSAN,no,F,Semi urbano,Trabajo - uso ocasional
39,0,12,0.263,0,RENAULT,no,F,Semi urbano,Trabajo - uso ocasional
26,0,6,0.5753,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
26,0,6,0.4219,0,GM,no,M,Semi urbano,Trabajo - uso ocasional
28,0,8,0.1452,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
28,0,8,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
29,0,9,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
31,0,11,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
32,0,12,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
34,0,14,0.3096,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
30,0,5,0.4959,0,MAZDA,no,M,Semi urbano,Trabajo - uso ocasional
32,0,7,0.9973,0,MAZDA,no,M,Semi urbano,Trabajo - uso ocasional
33,0,8,0.9726,0,MAZDA,no,M,Semi urbano,Trabajo - uso ocasional
34,0,9,0.0219,0,MAZDA,no,M,Semi urbano,Trabajo - uso ocasional
34,0,9,1,0,MAZDA,no,M,Semi urbano,Trabajo - uso ocasional
35,0,10,0.9973,0,MAZDA,no,M,Semi urbano,Trabajo - uso ocasional
36,0,11,0.7425,0,VOLKSWAGEN,no,M,Semi urbano,Trabajo - uso ocasional
37,0,12,0.1315,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
58,0,37,0.3425,0,HONDA,si,M,Semi urbano,Ocio
44,2239.04,20,1,1,SAAB,no,M,Rural,Trabajo - uso ocasional
45,0,21,0.6986,0,SAAB,no,M,Rural,Trabajo - uso ocasional
48,0,24,0.9068,0,SAAB,no,M,Rural,Trabajo - uso ocasional
49,0,25,0.0904,0,SAAB,no,M,Rural,Trabajo - uso ocasional
50,0,26,0.9973,0,SAAB,no,M,Rural,Trabajo - uso ocasional
51,4216.12,27,0.9973,1,SAAB,no,M,Rural,Trabajo - uso ocasional
47,0,30,0.7397,0,AUDI,no,M,Semi urbano,Trabajo - uso ocasional
51,0,34,1,0,AUDI,no,M,Semi urbano,Trabajo - uso ocasional
52,0,35,0.0137,0,PEUGEOT,no,M,Semi urbano,Trabajo - uso ocasional
53,2006.52,36,0.9973,1,PEUGEOT,no,M,Semi urbano,Trabajo - uso cotidiano
30,0,10,0.0027,0,RENAULT,no,F,Semi urbano,Trabajo - uso cotidiano
30,0,10,0.9973,0,RENAULT,no,F,Semi urbano,Trabajo - uso cotidiano
31,0,11,0.9973,0,RENAULT,no,F,Semi urbano,Trabajo - uso cotidiano
32,0,12,0.9973,0,RENAULT,no,F,Semi urbano,Trabajo - uso cotidiano
34,1590.65,14,0.9973,1,RENAULT,no,F,Semi urbano,Trabajo - uso cotidiano
35,1139.26,15,0.8164,1,RENAULT,no,F,Semi urbano,Trabajo - uso cotidiano
36,0,16,0.1781,0,RENAULT,no,F,Semi urbano,Ocio
36,0,16,0.9973,0,RENAULT,no,F,Semi urbano,Ocio
38,0,18,1,0,SAAB,no,M,Semi urbano,Trabajo - uso ocasional
39,2326.91,19,0.9973,1,SAAB,no,M,Semi urbano,Trabajo - uso ocasional
41,0,21,0.6,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
41,0,21,0.9973,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
45,0,25,0.3096,0,MERCEDES-BENZ,no,M,Semi urbano,Trabajo - uso ocasional
31,0,8,0.5753,0,NISSAN,si,M,Urbano,Trabajo - uso ocasional
31,0,8,0.263,0,TOYOTA,si,M,Urbano,Trabajo - uso ocasional
33,0,10,0.9973,0,TOYOTA,si,M,Urbano,Trabajo - uso ocasional
34,0,11,0.4274,0,TOYOTA,si,M,Urbano,Trabajo - uso ocasional
34,0,11,0.2521,0,TOYOTA,si,M,Semi urbano,Trabajo - uso ocasional
34,0,11,0.3123,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
36,0,13,0.1342,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
36,0,13,1,0,TOYOTA,no,M,Semi urbano,Trabajo - uso ocasional
58,0,31,0.9973,0,HONDA,si,M,Rural,Trabajo - uso cotidiano
59,0,32,1,0,HONDA,si,M,Rural,Trabajo - uso cotidiano
60,3435.78,33,0.9973,1,HONDA,si,M,Rural,Trabajo - uso cotidiano
62,2901.88,35,0.9973,1,HONDA,si,M,Rural,Trabajo - uso cotidiano
72,0,28,1,0,SUBARU,si,M,Rural,Trabajo - uso cotidiano
44,0,25,0.2932,0,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
44,0,25,0.337,0,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
44,2489.07,25,0.3644,1,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
45,2215.48,26,0.9973,1,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
47,2384.93,28,0.9973,1,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
48,0,29,1,0,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
49,0,30,0.9973,0,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
50,0,31,0.2192,0,NISSAN,no,M,Semi urbano,Trabajo - uso ocasional
50,0,31,0.0274,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
50,0,31,0.7452,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
51,0,32,0.3507,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
52,0,33,1,0,HONDA,no,M,Semi urbano,Trabajo - uso ocasional
68,0,30,1,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
71,0,33,0.9973,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
73,0,35,0.9973,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
74,0,36,0.9973,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
75,0,37,0.9973,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
39,0,21,0.3534,0,SUZUKI,si,M,Rural,Trabajo - uso ocasional
40,0,22,0.2849,0,SUZUKI,si,M,Rural,Trabajo - uso ocasional
40,0,22,0.7096,0,SUZUKI,si,M,Rural,Trabajo - uso ocasional
41,0,23,0.011,0,SUZUKI,si,M,Rural,Trabajo - uso ocasional
66,0,45,0.0274,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
68,0,47,0.063,0,TOYOTA,no,M,Urbano,Trabajo - uso cotidiano
71,0,50,0.1589,0,TOYOTA,no,M,Semi urbano,Trabajo - uso cotidiano
71,0,50,0.9945,0,TOYOTA,no,M,Semi urbano,Trabajo - uso cotidiano
73,0,52,0.9973,0,HONDA,no,M,Semi urbano,Trabajo - uso cotidiano
74,0,53,1,0,HONDA,no,M,Semi urbano,Trabajo - uso cotidiano
30,168.74,10,0.6712,1,FIAT,si,F,Rural,Trabajo - uso ocasional
32,0,12,0.9973,0,ALFA ROMEO,si,F,Rural,Trabajo - uso ocasional
34,0,14,0.3479,0,ALFA ROMEO,si,F,Rural,Trabajo - uso ocasional
34,0,14,0.0137,0,Autres,no,F,Rural,Trabajo - uso ocasional
37,0,17,0.9973,0,Autres,no,F,Rural,Trabajo - uso ocasional
71,0,20,1,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
72,0,21,0.9973,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
75,0,24,0.0575,0,TOYOTA,si,M,Semi urbano,Trabajo - uso cotidiano
75,0,24,0.9397,0,MITSUBISHI,no,M,Semi urbano,Trabajo - uso cotidiano
76,0,25,0.9973,0,MITSUBISHI,no,M,Semi urbano,Trabajo - uso cotidiano
77,3504.02,26,0.9973,1,MITSUBISHI,no,M,Semi urbano,Trabajo - uso cotidiano
78,0,27,0.9973,0,MITSUBISHI,no,M,Semi urbano,Trabajo - uso cotidiano
51,2077.42,28,1,1,GM,si,M,Rural,Trabajo - uso ocasional
53,0,30,0.8329,0,GM,si,M,Rural,Trabajo - uso ocasional
60,0,28,1,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
63,0,31,0.9973,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
66,0,34,0.3808,0,MERCEDES-BENZ,no,M,Rural,Trabajo - uso cotidiano
58,0,35,0.0137,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
58,0,35,0.1315,0,PEUGEOT,no,M,Rural,Trabajo - uso ocasional
58,0,35,0.9973,0,PEUGEOT,no,M,Rural,Trabajo - uso ocasional
59,2226.71,36,0.9973,1,PEUGEOT,no,M,Rural,Trabajo - uso ocasional
60,0,37,0.9973,0,PEUGEOT,no,M,Rural,Trabajo - uso ocasional
55,0,30,1,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
56,0,31,0.9973,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
58,0,33,0.9726,0,RENAULT,si,M,Semi urbano,Trabajo - uso ocasional
41,0,20,1,0,MAZDA,si,F,Semi urbano,Trabajo - uso ocasional
41,0,22,1,0,FORD,no,M,Rural,Trabajo - uso ocasional
54,0,28,0.7068,0,PEUGEOT,si,M,Rural,Trabajo - uso cotidiano
55,0,29,0.0137,0,PEUGEOT,si,M,Rural,Trabajo - uso cotidiano
55,0,29,0.9808,0,PEUGEOT,si,M,Rural,Trabajo - uso cotidiano
57,0,31,0.9973,0,PEUGEOT,si,M,Rural,Trabajo - uso cotidiano
58,0,32,0.1945,0,PEUGEOT,si,M,Rural,Trabajo - uso cotidiano
35,0,17,0.0137,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
35,0,17,0.9808,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
36,0,18,0.2329,0,VOLKSWAGEN,si,M,Semi urbano,Trabajo - uso ocasional
38,0,18,0.7616,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
40,1105.71,20,0.9973,1,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
42,0,22,0.9973,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
43,0,23,1,0,VOLKSWAGEN,si,F,Semi urbano,Trabajo - uso ocasional
47,0,29,0.9973,0,FORD,si,F,Semi urbano,Trabajo - uso ocasional
49,0,31,0.9973,0,FORD,si,F,Semi urbano,Trabajo - uso ocasional
50,0,32,0.1151,0,FORD,si,F,Semi urbano,Trabajo - uso ocasional
51,0,33,0.9973,0,FORD,si,F,Semi urbano,Trabajo - uso ocasional
52,347.35,34,0.9973,1,FORD,si,F,Semi urbano,Trabajo - uso ocasional
44,0,21,0.9973,0,RENAULT,si,F,Semi urbano,Ocio
45,0,22,0.9973,0,RENAULT,si,F,Semi urbano,Ocio
46,0,23,0.9973,0,RENAULT,si,F,Semi urbano,Ocio
47,0,24,0.011,0,RENAULT,si,F,Semi urbano,Ocio
47,0,24,0.9863,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
49,12238.27,26,0.9973,1,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
50,0,27,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
44,0,19,1,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
45,0,20,0.9973,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
46,0,21,0.9973,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
47,0,22,0.9973,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
49,0,24,0.9973,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
51,0,26,0.9973,0,NISSAN,si,F,Rural,Trabajo - uso ocasional
49,0,31,0.5507,0,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
50,0,32,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
52,0,34,1,0,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
53,0,35,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
55,265.06,37,0.9973,1,RENAULT,si,F,Semi urbano,Trabajo - uso cotidiano
40,0,20,1,0,TOYOTA,si,M,Rural,Trabajo - uso ocasional
32,0,12,1,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
33,0,13,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
34,0,14,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
35,0,15,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
36,0,16,0.2493,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
36,0,16,0.7479,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
38,9547.73,18,0.9973,1,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
39,0,19,0.9973,0,RENAULT,si,F,Semi urbano,Trabajo - uso ocasional
45,0,24,0.063,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
45,0,24,0.9315,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
46,0,25,0.9973,0,RENAULT,si,M,Rural,Trabajo - uso cotidiano
